Molecule_id,Canonical_SMILES,Source
BRD-K79390395,Cc1cc(C(=O)CCl)c(C)n1CCc2ccc(Cl)cc2,S2
BRD-K79404599,Cn1cc(C2=C(C(=O)NC2=O)c2cn(C3CCN(Cc4ccccn4)CC3)c3ccccc23)c2ccccc12,S2
BRD-K79407655,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CCCN(C)C)OCCCC[C@@H](C)Oc2ccc(NC(=O)Nc3ccc4OCOc4c3)cc2C1=O,S2
BRD-K79410674,CN(C)C(=O)C[C@@H]1O[C@H](CO)[C@H](NC(=O)c2ccc(F)cc2)C=C1,S2
BRD-K79414420,CCOC(=O)C1CCN(CC1)C(=O)C(C)(C)NC(=O)Nc1ccc(OC)c(Cl)c1,S2
BRD-K79422060,OC[C@H]1[C@@H]2[C@@H](CN(C(=O)c3cccnc3)c3ccccc23)N1C(=O)CN1CCOCC1,S2
BRD-K79425933,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O,S2
BRD-K79426639,COc1ccc(CN(C)C[C@H]2Oc3c(NS(=O)(=O)C)cccc3C(=O)N(C[C@H]2C)[C@H](C)CO)cc1,S2
BRD-K79435297,CCC(=O)N1CC2(C1)[C@H]([C@@H](CO)N2S(C)(=O)=O)c1ccc(cc1)-c1cccc(C)c1,S2
BRD-K79437066,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CC2CC2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4,S2
BRD-K79437423,COc1ccccc1CNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2Cc2cccc(c2)-c2ccncc2)O1,S2
BRD-K79437791,CC(=O)N[C@@H](CSC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(O)=O,S2
BRD-K79459005,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2)OCCCC[C@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O,S2
BRD-K79460683,COc1ccc2c3c([C@H](CO)N(CC4CC4)C[C@]33CN(C3)C(=O)c3ccc4OCOc4c3)n(C)c2c1,S2
BRD-K79481905,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccccc2F)Oc3cc(C#CCN(C)C)ccc3S1(=O)=O,S2
BRD-K79489641,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CC2)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4ccc(F)cc4)cc3C1=O,S2
BRD-K79490177,COc1ccc(cc1)S(=O)(=O)N1C[C@@H](O)COC[C@@H]2O[C@@H](CC(=O)N[C@H]3CCN(Cc4ccccc4)C3)CC[C@@H]12,S2
BRD-K79491139,Cc1cccc(CNc2ncnc3ccc(cc23)c4ccc5OCOc5c4)c1,S2
BRD-K79498538,OC[C@@H]1O[C@@H](CC(=O)N2CCc3ccccc3C2)C[C@H]4[C@@H]1Oc5ccc(NC(=O)Nc6ccc(cc6)C(F)(F)F)cc45,S2
BRD-K79500219,Fc1cccc(c1)S(=O)(=O)N1[C@H]2CNC[C@@H]1[C@@H]2c1ccc(cc1)-c1ccccc1F,S2
BRD-K79501723,CN1CCN(CC1)C(c1ccccc1)c1ccccc1,S2
BRD-K79511609,Nc1nc(Cl)nc2n(cnc12)[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,S2
BRD-K79512815,CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3cccc(F)c3)ccc2OC[C@H](C)N(C)C[C@H]1C,S2
BRD-K79516068,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@@H](C)N(Cc2cc(F)ccc2F)C[C@@H]1C,S2
BRD-K79522563,CN(C)CC(=O)Nc1ccc2O[C@H]3[C@H](C[C@@H](CC(=O)N4CCc5ccccc5C4)O[C@H]3CO)c2c1,S2
BRD-K79522882,COc1cccc(CN2C(=O)[C@H]3Cc4c([nH]c5ccccc45)C(C)(C)N3C2=O)c1,S2
BRD-K79527000,CN1[C@H](CO)[C@H]2[C@@H]1CN(C(=O)c1ccc(F)cc1)c1ccccc21,S2
BRD-K79529972,C[C@@H]1CCn2cc(COC[C@@H](NC1=O)c1ccccc1)nn2,S2
BRD-K79532217,CNC[C@H]1Oc2c(NS(=O)(=O)c3ccc(OC)cc3)cccc2C(=O)N(C[C@H]1C)[C@@H](C)CO,S2
BRD-K79552375,COc1ccc(NC(=O)N2CCCCN3[C@@H](CO)[C@H]([C@@H]3C2)c2ccc(cc2)-c2ccccc2F)cc1,S2
BRD-K79554012,CCCCOC(=O)CCN1C(=S)S\C(=C/c2ccccc2)C1=O,S2
BRD-K79561347,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccnc2)OCc3cn(CCCC1=O)nn3,S2
BRD-K79564569,O[C@@H]1COC[C@H]2O[C@H](CC(=O)NCc3ccc(Cl)c(Cl)c3)CC[C@@H]2N(C1)C(=O)c1ccccc1F,S2
BRD-K79579182,COc1cccc(CN2C[C@@]3(C2)CN([C@H](CO)c2[nH]c4cc(OC)ccc4c32)C(=O)C2CC2)c1,S2
BRD-K79596575,OC[C@@H]1O[C@@H](CC(=O)N2CCC(Cc3ccccc3)CC2)CC[C@H]1NC(=O)CCN1CCCCC1,S2
BRD-K79600112,CCC(=O)N1CC[C@@]2(CC1)CN([C@@H](CO)c1[nH]c3cc(OC)ccc3c21)S(=O)(=O)c1ccccc1,S2
BRD-K79602928,CN(C)C(=N)NC(N)=N,S2
BRD-K79609340,OC[C@@H]1[C@H]2[C@H](CN(C(=O)c3cccnc3)c3ccccc23)N1Cc1ccc2OCOc2c1,S2
BRD-K79610347,CCCC#Cc1ccc(cc1)[C@H]1[C@H](CO)N2[C@@H]1CN(CC2=O)C(=O)CN1CCOCC1,S2
BRD-K79615119,CN1CCN(CC1)C(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2ccc3OCOc3c2)O1,S2
BRD-K79619196,Oc1ccccc1NC(=O)CCCCCC(=O)N/N=C/c2cc(F)ccc2O,S2
BRD-K79625260,CCC(=O)N1C[C@@H]2[C@@H]([C@H](CO)N2C(=O)C1)c1ccc(cc1)C#Cc1cccnc1,S2
BRD-K79651181,COc1ccc(NC(=O)N(C)C[C@@H]2Oc3ccc(cc3C(=O)N(C[C@H]2C)[C@@H](C)CO)N(C)C)cc1,S2
BRD-K79652816,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2cccc(C#N)c2)OCc3ccccc3-c4ccccc4C1=O,S2
BRD-K79657514,CC(C)(C)[S@](=O)N1Cc2cc(nc(c2[C@@H]1CCO)-c1cccc(c1)-c1ccc(cc1)C#N)C(=O)NCCN1CCCCC1,S2
BRD-K79664955,COc1ccccc1CNC(=O)C[C@H]2C[C@H]3[C@H](Oc4ccc(cc34)N(C)C)[C@@H](CO)O2,S2
BRD-K79676802,CCOC(=O)N(C)C[C@@H]1OCc2cn(CCCC(=O)N(C[C@@H]1C)[C@@H](C)CO)nn2,S2
BRD-K79684402,Cc1ncc(CN2CCC(=CC2)c2ccccc2)c(N)n1,S2
BRD-K79684588,CC(C)CC#Cc1ccc(cc1)[C@H]1[C@H](CO)N2[C@@H]1CN(CC2=O)C(=O)c1cccc(F)c1,S2
BRD-K79711234,CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,S2
BRD-K79719155,CCCC(=O)Nc1ccc2c(OC[C@H](C)N(Cc3ccc(F)cc3)C[C@H](C)[C@H](CN(C)C2=O)OC)c1,S2
BRD-K79732306,CCCN(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)NC(C)C)cc2C(=O)N(C[C@H]1C)[C@@H](C)CO,S2
BRD-K79734497,COc1ccc2c3c([nH]c2c1)[C@H](CO)NC[C@]31CCN(CC1)C(=O)c1ccccc1,S2
BRD-K79746073,C\C=C\c1ccc(cc1)[C@H]1[C@@H](CO)N([C@H]1CNC(C)=O)C(=O)Cc1cccnc1,S2
BRD-K79748109,COCC(=O)N1CC[C@H]2[C@@H]1c1cc(ccc1N[C@@H]2CO)-c1cccc(c1)C(=O)N(C)C,S2
BRD-K79750489,OC[C@H]1O[C@H](CC(=O)NCCN2CCCCC2)C[C@@H]3[C@H]1Oc4ccc(NC(=O)Nc5ccccc5)cc34,S2
BRD-K79758054,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3ccc(NS(=O)(=O)C)cc3CC1=O,S2
BRD-K79759031,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,S2
BRD-K79759585,CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1,S2
BRD-K79768170,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2)OCCCC[C@@H](C)Oc3ccc(cc3C1=O)N(C)C,S2
BRD-K79779816,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc4ccc(NC(=O)Nc5c(C)noc5C)cc4C1=O,S2
BRD-K79780092,COc1cccc(c1)S(=O)(=O)N(C)C[C@@H]2OCc3ccccc3-c4c(C(=O)N(C[C@H]2C)[C@@H](C)CO)n(C)c5ccccc45,S2
BRD-K79781870,CN1CCN(CC1)C(=O)c1cc2CN([C@H](CCO)c2c(n1)-c1cccc(c1)C1=CCCC1)[S@](=O)C(C)(C)C,S2
BRD-K79788021,CC(C)NC(=O)Nc1ccc2O[C@H](C)CCCCO[C@@H](CN(C)C(=O)CCC(F)(F)F)[C@H](C)CN([C@H](C)CO)C(=O)c2c1,S2
BRD-K79793338,CCC(=O)Nc1ccc2OC[C@@H](C)N(C[C@H](C)[C@@H](CN(C)C(=O)c2c1)OC)C(=O)CC,S2
BRD-K79793579,CN1CCCCN2[C@@H](CO)[C@@H]([C@@H]2C1)c1ccc(cc1)-c1ccc(F)cc1,S2
BRD-K79797318,COc1ccc(NC(=O)N2CCCCN3[C@@H](CO)[C@@H]([C@@H]3C2)c2ccc(cc2)C#CCC(C)C)cc1,S2
BRD-K79797751,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O,S2
BRD-K79826210,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C#N)cc2)Oc3ncc(C#Cc4ccc(cc4)C(F)(F)F)cc3C1=O,S2
BRD-K79828436,CO[C@@H](CN(C)CC1CCOCC1)[C@H](C)CN([C@H](C)CO)C(=O)Nc1ccc(F)cc1,S2
BRD-K79838525,CCS(=O)(=O)N1CC2(C1)[C@@H]([C@@H](CO)N2C(=O)c1ccccc1)c1ccccc1,S2
BRD-K79841204,CO[C@@H]1CC[C@H]2CCOc3c(cccc3C(=O)N(C)CC3(CCCCC3)CC(=O)N(C)C[C@H]1O2)C#N,S2
BRD-K79854633,COc1ccccc1CN1C[C@H]2N[C@@H](C1)[C@@H]2c1ccc(cc1)-c1ccncc1,S2
BRD-K79857601,COc1cc(N=c2ssnc2Cl)c(OC)cc1Cl,S2
BRD-K79861274,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2c(C)noc2C)Oc3cc(C#CCC4CCCC4)ccc3S1(=O)=O,S2
BRD-K79873567,CC(C)[C@H]1c2ccc(F)cc2CC[C@@]1(CCN(C)CCCc1nc2ccccc2[nH]1)OC(=O)CCCC#C,S2
BRD-K79876173,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCc3cn(CCCC1=O)nn3,S2
BRD-K79877282,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,S2
BRD-K79881395,CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)C3CCOCC3)ccc2OC[C@@H](C)N(C[C@H]1C)S(=O)(=O)c1ccc(Cl)cc1,S2
BRD-K79900369,OC[C@H]1[C@@H]2Cn3c(ccc(C4=CCCCC4)c3=O)[C@H]([C@@H]1C(=O)NCCc1ccncc1)N2CC1CC1,S2
BRD-K79905821,COc1ccc(cc1)-c1ccc(=N)n(CCCC(O)=O)n1,S2
BRD-K79906422,OC[C@H]1Nc2ccc(cc2[C@@H]2[C@H]1CCN2C(=O)c1ccc(F)cc1)C#Cc1ccccc1F,S2
BRD-K79917113,CN1[C@@H]2CC[C@@H](CC(=O)NCc3ccc(cc3)-c3ccccc3)O[C@@H]2COc2ccc(NS(C)(=O)=O)cc2C1=O,S2
BRD-K79927100,C[C@H](NC(=O)C[C@@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)NC4CCCCC4)cc23)[C@@H](CO)O1)c5ccccc5,S2
BRD-K79929772,CN1[C@@H]2CC[C@@H](CC(=O)NCc3ccc(cc3)-c3ccccc3)O[C@H]2COc2ccc(NS(C)(=O)=O)cc2C1=O,S2
BRD-K79930101,CS(=O)(=O)CCNCc1nc(cs1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,S2
BRD-K79932545,CCCNC(=O)N(C)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)c3cncnc3,S2
BRD-K79937035,CO[C@@H]1CC[C@H]2CCOc3ccc(cc3C(=O)N(C)C[C@H](OC)[C@H](C)C(=O)N(C)C[C@H]1O2)C#N,S2
BRD-K79944151,COc1ccccc1S(=O)(=O)N[C@@H]1CC[C@H](CCNC(=O)C2CCOCC2)O[C@H]1CO,S2
BRD-K79947405,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4c(C)noc4C)cc3C1=O,S2
BRD-K79947616,CCc1cnc(s1)N1[C@H](CO)[C@@H]([C@H]1C#N)c1ccc(cc1)C#CC(C)C,S2
BRD-K79962460,COc1ccc2c3c([C@@H](CO)N(Cc4ccccc4F)C[C@]33CCN(CC3)C(=O)C3CCOCC3)n(C)c2c1,S2
BRD-K79967274,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)OCc3ccccc3-c4ccccc4C1=O,S2
BRD-K79968414,CN(C)C(=O)c1cccc(c1)-c1ccc2[C@H]3N[C@@H](Cn2c1=O)[C@H](CO)[C@H]3C(=O)NC1CCC1,S2
BRD-K79982586,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2cc(F)ccc2F)Oc3ncc(C#CCN(C)C)cc3C1=O,S2
BRD-K79983157,OC[C@H]1[C@@H]2Cn3c(ccc(C4=CCCC4)c3=O)[C@H]([C@@H]1C(=O)NCC1CC1)N2CCC(F)(F)F,S2
BRD-K79983625,COC(OC)[C@]12O[C@@H]3[C@H](O1)[C@@](O)(Oc1c3c(C)cc3c(OC)c4[C@@H](O)C[C@H](O)C(=O)c4c(O)c13)[C@@]21CO1,S2
BRD-K79986209,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccccc2C)OCc3ccccc3-c4ccccc4C1=O,S2
BRD-K79992300,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@@H](C)N(Cc2ccncc2)C[C@H]1C,S2
BRD-K79997126,COc1ccc(cc1)S(=O)(=O)N[C@H]1C=C[C@H](CC(=O)NCCc2ccncc2)O[C@@H]1CO,S2
BRD-K79998087,COc1ccc(cc1)C#Cc1ccc2N[C@H](CO)[C@@H]3CCN([C@@H]3c2c1)C(=O)c1cccc(F)c1,S2
BRD-K79998171,COc1cccc(c1)-c1ccc2N(C)[C@H](CO)[C@H]3CCN([C@H]3c2c1)C(=O)c1ccc2OCOc2c1,S2
BRD-K80000073,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(=O)O)Oc3cc(ccc3S1(=O)=O)c4ccccc4C,S2
BRD-K80003719,CC(C)C#Cc1cnc2O[C@H](CN(C)Cc3cncnc3)[C@@H](C)CN([C@@H](C)CO)C(=O)c2c1,S2
BRD-K80012633,C[C@@H](NC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2ccc(cc2)C(F)(F)F)O1)c1ccccc1,S2
BRD-K80015639,Oc1ccc2oc(cc(=O)c2c1)-c1cccc(O)c1O,S2
BRD-K80019738,OC[C@H]1O[C@@H](CCNS(=O)(=O)c2cccc(Cl)c2)CC[C@H]1NC(=O)Nc1cccc(F)c1,S2
BRD-K80021597,CN(C)C(=O)c1cccc(c1)-c1ccc(cc1)[C@@H]1[C@H]2CN(C[C@@H]1N2)C(=O)CN1CCOCC1,S2
BRD-K80033497,Cc1ccccc1S(=O)(=O)N1CC[C@@H]2[C@H]1c1cc(ccc1N[C@H]2CO)C#Cc1ccccc1,S2
BRD-K80044001,OC[C@H]1N[C@@H](C#N)[C@@H]1c1ccc(cc1)-c1cccc(F)c1,S2
BRD-K80045183,CN1[C@H]2CC[C@@H](CC(=O)NCC3CCCCC3)O[C@H]2COc2ccc(NC(=O)c3cccc(F)c3)cc2C1=O,S2
BRD-K80058142,CC(C)NC(=O)Nc1ccc2O[C@H](CN(C)C(=O)Nc3cccc4ccccc34)[C@@H](C)CN([C@@H](C)CO)C(=O)c2c1,S2
BRD-K80058284,COc1ccc(NC(=O)Nc2ccc3O[C@@H](C)CCCCO[C@H](CN(C)CC4CC4)[C@@H](C)CN([C@H](C)CO)C(=O)c3c2)cc1,S2
BRD-K80059205,CN(C)c1ccc2O[C@H]3[C@H](C[C@H](CC(=O)NCC4CC4)O[C@@H]3CO)c2c1,S2
BRD-K80059960,CCS(=O)(=O)Nc1ccc2OC[C@@H](C)N(Cc3ccccn3)C[C@H](C)[C@@H](CN(C)C(=O)c2c1)OC,S2
BRD-K80062189,COc1ccc2N(CCCN(C)C)c3cc(Cl)ccc3Sc2c1,S2
BRD-K80065513,COc1ccccc1NC(=O)N1[C@H](CO)[C@H]([C@@H]1C#N)c1ccccc1,S2
BRD-K80070306,CCn1cnc2c(Nc3cccc(Cl)c3)nc(C#N)nc12,S2
BRD-K80076202,CN(C)CC(=O)NC[C@@H]1[C@H]([C@H](CO)N1C(C)=O)c1ccc(cc1)C1=CCCCC1,S2
BRD-K80092909,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccncc2)OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O,S2
BRD-K80094052,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2cccs2)OCc3ccccc3-c4ccccc4C1=O,S2
BRD-K80094086,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(=O)Nc3ccccc3N)Oc4c(NC(=O)Nc5ccccc5)cccc4C1=O,S2
BRD-K80101280,OC[C@@H]1O[C@H](CC(O)=O)C=C[C@@H]1NC(=O)c1ccccc1F,S2
BRD-K80104673,COc1cccc(NC(=O)N2C[C@H]3[C@H]([C@@H](CO)N3C(=O)C2)c2ccc(cc2)C#CCC2CCCC2)c1,S2
BRD-K80108679,CCC(=O)N1CC2(C1)[C@@H]([C@H](CO)N2S(C)(=O)=O)c1ccc(cc1)\C=C\C,S2
BRD-K80110068,C[C@]12CC(=O)[C@@H]3[C@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,S2
BRD-K80110842,OC[C@@H]1[C@H]2[C@H](CN(C(=O)Nc3cccc(F)c3)c3ccccc23)N1C(=O)Cc1ccccn1,S2
BRD-K80112796,COc1ccccc1NC(=O)N(C)C[C@H]2OCc3cn(CCCC(=O)N(C[C@@H]2C)[C@H](C)CO)nn3,S2
BRD-K80115247,C[C@]12CC[C@@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@]34C)[C@H]1CCC2=O,S2
BRD-K80126354,C(Nc1ncnc2ccc(cc12)c3cccnc3)c4ccc5OCOc5c4,S2
BRD-K80128321,Fc1ccc(NC(=O)N2C[C@H]3N[C@@H](C2)[C@@H]3c2ccc(\C=C\c3ccccc3)cc2)cc1,S2
BRD-K80138901,COc1ccc(cc1)S(=O)(=O)Nc2ccc3O[C@@H](C)CCCCO[C@H](CN(C)C)[C@H](C)CN([C@@H](C)CO)C(=O)c3c2,S2
BRD-K80150641,Cc1ccccc1-c1ccc(cc1)[C@H]1[C@H]2CN(Cc3ccc4OCOc4c3)C[C@@H]1N2,S2
BRD-K80169513,Cc1cccc(c1)S(=O)(=O)N1C[C@H](O)COC[C@@H]2O[C@@H](CC(=O)Nc3ccc(cc3)-c3ccccc3)CC[C@@H]12,S2
BRD-K80171496,OC[C@@H]1O[C@H](CC(=O)N2CCC(Cc3ccccc3)CC2)C=C[C@H]1NC(=O)c1cnccn1,S2
BRD-K80174954,CO[C@@H](C(=O)N(C)C[C@@H]1OCc2ccccc2-c3ccccc3C(=O)N(C[C@H]1C)[C@H](C)CO)c4ccccc4,S2
BRD-K80184735,Brc1ccc(NC(=O)C2(CCCCC2)N(Cc2ccco2)C(=O)c2ccccn2)cc1,S2
BRD-K80185984,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2cccc(Oc3ccccn3)c2)OCc4cnnn4CCCC1=O,S2
BRD-K80193146,CN1[C@H]2CC[C@@H](CC(O)=O)O[C@@H]2COc2ccc(NC(=O)c3cccc(c3)C(F)(F)F)cc2C1=O,S2
BRD-K80195617,COc1ccccc1NC(=O)N(C)C[C@@H]2OCc3ccccc3-c4ccccc4C(=O)N(C[C@H]2C)[C@@H](C)CO,S2
BRD-K80197532,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)Oc4c(NC(=O)Nc5cccc6ccccc56)cccc4C1=O,S2
BRD-K80201761,CCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(C4=CCCC4)c3=O)[C@@H]2N1C(=O)C1CC1,S2
BRD-K80204570,CCC(=O)N1[C@@H]2Cn3c(ccc(-c4ccncc4)c3=O)[C@H]1[C@H]([C@@H]2CO)C(=O)NC1Cc2ccccc2C1,S2
BRD-K80204885,COCC(=O)N1C[C@H]2[C@H]([C@@H](CO)N2C(=O)c2ccccc2F)c2ccccc12,S2
BRD-K80211979,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2cccnc2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45,S2
BRD-K80212510,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccccc2F)Oc3cc(ccc3S1(=O)=O)C4=CCCCC4,S2
BRD-K80213755,OC[C@@H]1O[C@H](CCn2cc(nn2)-c2ccccc2F)CC[C@@H]1NC(=O)c1ccc2OCOc2c1,S2
BRD-K80223377,O[C@@H]1COC[C@@H]2O[C@H](CC(=O)N3CCN(CC3)c3ccccc3)CC[C@H]2N(C1)C(=O)c1cnccn1,S2
BRD-K80226949,CN(C)c1ccc2O[C@H]3[C@H](C[C@@H](CC(=O)NCc4ccc5OCOc5c4)O[C@H]3CO)c2c1,S2
BRD-K80230516,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NC(=O)c4nc5ccccc5s4)cccc3C1=O,S2
BRD-K80232076,OC[C@H]1O[C@H](CC(=O)NCc2cc(F)cc(F)c2)C=C[C@H]1NC(=O)c1ccccn1,S2
BRD-K80236176,COc1ccccc1-c1ccc(cc1)[C@H]1[C@H](CO)N2CCCCN(C[C@@H]12)C(=O)c1cccnc1,S2
BRD-K80247389,COc1cccc(c1)-c1ccc2N[C@H](CO)[C@H]3CCN([C@H]3c2c1)C(=O)Cc1ccccc1,S2
BRD-K80253007,CO[C@H](CN(C)C(=O)c1ccc2OCOc2c1)[C@H](C)CN([C@@H](C)CO)S(=O)(=O)c1ccccc1,S2
BRD-K80267133,Nc1ccc(C(O)=O)c(O)c1,S2
BRD-K80278608,O[C@@H]1COC[C@H]2O[C@H](CC(=O)Nc3nccs3)CC[C@@H]2N(Cc2cc(F)cc(F)c2)C1,S2
BRD-K80281472,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccncc2)OCc3cnnn3CCCC1=O,S2
BRD-K80284099,CCN(C[C@@H]1[C@@H]([C@H](CO)N1C(=O)COC)c1ccccc1)S(C)(=O)=O,S2
BRD-K80301668,OC[C@H]1O[C@@H](CC(=O)NCc2ccc3OCOc3c2)C[C@H]4[C@@H]1Oc5ccc(NC(=O)C6CCOCC6)cc45,S2
BRD-K80307267,COc1ccc2C(=O)c3cc(OC)c(OC)cc3CC(=O)COc2c1OC,S2
BRD-K80313395,CCN1[C@@H]2Cn3c(ccc(-c4ccccc4)c3=O)[C@H]1[C@H]([C@@H]2CO)C(=O)NCCCN1CCOCC1,S2
BRD-K80315159,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,S2
BRD-K80324403,COc1ccc(cc1)S(=O)(=O)Nc2ccc3O[C@@H]4[C@@H](C[C@H](CC(=O)N(C)C)O[C@@H]4CO)c3c2,S2
BRD-K80325895,CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O,S2
BRD-K80334323,C[C@@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]2CC[C@@]1(O)C#C,S2
BRD-K80342168,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccc3OCCCOc23)OCc4ccccc4-c5ccccc5C1=O,S2
BRD-K80346834,Cc1ccc2nc([nH]c2c1)/C(=C/c3ccc(o3)[N+](=O)[O-])/C#N,S2
BRD-K80348542,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]4NCCc5cc(O)c(OC)cc45,S2
BRD-K80353807,COc1c2ccoc2c(OC)c2oc(C)cc(=O)c12,S2
BRD-K80362711,COc1cccc(c1)S(=O)(=O)Nc2ccc3O[C@@H]4[C@@H](C[C@H](CC(=O)NCCc5ccccc5)O[C@H]4CO)c3c2,S2
BRD-K80368509,COc1ccccc1NC(=O)c2cccc(c2)S(=O)(=O)N3CCN(CC3)c4ccccc4,S2
BRD-K80391949,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2cccc(C#N)c2)OCc3ccccc3-c4ccccc4C1=O,S2
BRD-K80394569,CO[C@H](CN(C)S(=O)(=O)c1ccc(Cl)cc1)[C@H](C)CN(Cc1ccccc1Cl)[C@H](C)CO,S2
BRD-K80396088,COc1ccc2c(c1)C(=O)N(CCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1)C(=O)C2(C)C,S2
BRD-K80398603,COCCNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2cc(Cl)cc(Cl)c2)O1,S2
BRD-K80400482,CCCNC(=O)N1[C@@H](CO)[C@@H]([C@@H]1C#N)c1ccc(cc1)C1=CCCCC1,S2
BRD-K80408402,OC[C@H]1O[C@H](CC(=O)N2CCOCC2)CC[C@H]1NC(=O)c1ccccn1,S2
BRD-K80408519,Cc1noc(C)c1NC(=O)N1C[C@H](O)COC[C@H]2O[C@H](CC(=O)NCC3CC3)CC[C@H]12,S2
BRD-K80410762,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccccc2F)OCc3ccccc3-c4ccccc4C1=O,S2
